File Created: 	2019-10-02 11.51.20						
Gas Name:	Ar	H2	H2				
5037,091	50,000	0,000	0,000	50,000	0,000	0,212	0,0
5038,040	50,000	0,000	0,000	50,006	0,000	0,203	0,0
5039,086	50,000	0,000	0,000	50,003	0,000	0,194	0,0
5040,036	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5041,080	50,000	0,000	0,000	50,006	0,000	0,191	0,0
5042,030	50,000	0,000	0,000	50,006	0,000	0,209	0,0
5043,076	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5044,025	50,000	0,000	0,000	49,997	0,000	0,203	0,0
5045,070	50,000	0,000	0,000	50,003	0,000	0,225	0,0
5046,021	50,000	0,000	0,000	50,006	0,000	0,184	0,0
5047,065	50,000	0,000	0,000	49,997	0,000	0,206	0,0
5048,015	50,000	0,000	0,000	50,003	0,000	0,187	0,0
5049,060	50,000	0,000	0,000	50,000	0,000	0,200	0,0
5050,010	50,000	0,000	0,000	50,009	0,000	0,194	0,0
5051,055	50,000	0,000	0,000	49,987	0,000	0,191	0,0
5052,006	50,000	0,000	0,000	50,000	0,000	0,203	0,0
5053,051	50,000	0,000	0,000	50,003	0,000	0,209	0,0
5054,000	50,000	0,000	0,000	49,994	0,000	0,181	0,0
5055,045	50,000	0,000	0,000	50,000	0,000	0,234	0,0
5056,090	50,000	0,000	0,000	50,006	0,000	0,225	0,0
5057,040	50,000	0,000	0,000	50,000	0,000	0,206	0,0
5058,085	50,000	0,000	0,000	49,981	0,000	0,212	0,0
5059,036	50,000	0,000	0,000	50,013	0,000	0,187	0,0
5060,080	50,000	0,000	0,000	49,991	0,000	0,175	0,0
5061,030	50,000	0,000	0,000	49,997	0,000	0,203	0,0
5062,075	50,000	0,000	0,000	49,994	0,000	0,244	0,0
5063,025	50,000	0,000	0,000	50,003	0,000	0,203	0,0
5064,071	50,000	0,000	0,000	49,984	0,000	0,178	0,0
5065,020	50,000	0,000	0,000	49,997	0,000	0,184	0,0
5066,065	50,000	0,000	0,000	50,000	0,000	0,222	0,0
5067,016	50,000	0,000	0,000	49,994	0,000	0,219	0,0
5068,060	50,000	0,000	0,000	49,981	0,000	0,206	0,0
5069,010	50,000	0,000	0,000	50,013	0,000	0,203	0,0
5070,056	50,000	0,000	0,000	49,987	0,000	0,200	0,0
5071,005	50,000	0,000	0,000	50,000	0,000	0,200	0,0
5072,050	50,000	0,000	0,000	50,000	0,000	0,197	0,0
5073,001	50,000	0,000	0,000	50,003	0,000	0,206	0,0
5074,045	50,000	0,000	0,000	50,000	0,000	0,203	0,0
5075,090	50,000	0,000	0,000	49,991	0,000	0,194	0,0
5076,040	50,000	0,000	0,000	50,000	0,000	0,175	0,0
5077,085	50,000	0,000	0,000	49,987	0,000	0,209	0,0
5078,035	50,000	0,000	0,000	49,997	0,000	0,191	0,0
5079,080	50,000	0,000	0,000	49,975	0,000	0,231	0,0
5080,031	50,000	0,000	0,000	49,987	0,000	0,172	0,0
5081,075	50,000	0,000	0,000	49,991	0,000	0,187	0,0
5082,025	50,000	0,000	0,000	49,969	0,000	0,206	0,0
5083,071	50,000	0,000	0,000	49,997	0,000	0,225	0,0
5084,020	50,000	0,000	0,000	50,000	0,000	0,175	0,0
5085,065	50,000	0,000	0,000	49,984	0,000	0,194	0,0
5086,015	50,000	0,000	0,000	49,991	0,000	0,222	0,0
5087,060	50,000	0,000	0,000	49,997	0,000	0,184	0,0
5088,010	50,000	0,000	0,000	50,009	0,000	0,169	0,0
5089,056	50,000	0,000	0,000	49,997	0,000	0,212	0,0
5090,005	50,000	0,000	0,000	50,009	0,000	0,169	0,0
5091,050	50,000	0,000	0,000	50,003	0,000	0,187	0,0
5092,000	50,000	0,000	0,000	50,003	0,000	0,197	0,0
5093,045	50,000	0,000	0,000	49,987	0,000	0,216	0,0
5094,091	50,000	0,000	0,000	50,006	0,000	0,197	0,0
5095,040	50,000	0,000	0,000	50,003	0,000	0,206	0,0
5096,085	50,000	0,000	0,000	49,991	0,000	0,197	0,0
5097,035	50,000	0,000	0,000	49,984	0,000	0,216	0,0
5098,080	50,000	0,000	0,000	50,000	0,000	0,197	0,0
5099,030	50,000	0,000	0,000	49,991	0,000	0,222	0,0
5100,075	50,000	0,000	0,000	49,994	0,000	0,222	0,0
5101,026	50,000	0,000	0,000	49,984	0,000	0,187	0,0
5102,071	50,000	0,000	0,000	49,994	0,000	0,172	0,0
5103,020	50,000	0,000	0,000	49,997	0,000	0,194	0,0
5104,065	50,000	0,000	0,000	50,000	0,000	0,184	0,0
5105,015	50,000	0,000	0,000	49,969	0,000	0,200	0,0
5106,060	50,000	0,000	0,000	50,000	0,000	0,234	0,0
5107,010	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5108,055	50,000	0,000	0,000	50,009	0,000	0,209	0,0
5109,005	50,000	0,000	0,000	49,997	0,000	0,216	0,0
5110,050	50,000	0,000	0,000	49,991	0,000	0,187	0,0
5111,000	50,000	0,000	0,000	49,987	0,000	0,206	0,0
5112,046	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5113,090	50,000	0,000	0,000	50,006	0,000	0,206	0,0
5114,040	50,000	0,000	0,000	50,003	0,000	0,184	0,0
5115,085	50,000	0,000	0,000	49,997	0,000	0,212	0,0
5116,036	50,000	0,000	0,000	50,000	0,000	0,225	0,0
5117,080	50,000	0,000	0,000	49,984	0,000	0,197	0,0
5118,030	50,000	0,000	0,000	50,000	0,000	0,197	0,0
5119,075	50,000	0,000	0,000	49,994	0,000	0,175	0,0
5120,025	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5121,070	50,000	0,000	0,000	50,003	0,000	0,194	0,0
5122,021	50,000	0,000	0,000	50,003	0,000	0,200	0,0
5123,065	50,000	0,000	0,000	50,003	0,000	0,216	0,0
5124,015	50,000	0,000	0,000	49,978	0,000	0,200	0,0
5125,060	50,000	0,000	0,000	50,003	0,000	0,206	0,0
5126,010	50,000	0,000	0,000	49,997	0,000	0,219	0,0
5127,056	50,000	0,000	0,000	50,009	0,000	0,203	0,0
5128,005	50,000	0,000	0,000	50,006	0,000	0,200	0,0
5129,050	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5130,000	50,000	0,000	0,000	50,003	0,000	0,200	0,0
5131,045	50,000	0,000	0,000	49,987	0,000	0,212	0,0
5132,091	50,000	0,000	0,000	49,991	0,000	0,178	0,0
5133,041	50,000	0,000	0,000	49,987	0,000	0,191	0,0
5134,087	50,000	0,000	0,000	50,000	0,000	0,219	0,0
5135,035	50,000	0,000	0,000	49,984	0,000	0,206	0,0
5136,081	50,000	0,000	0,000	50,003	0,000	0,194	0,0
5137,030	50,000	0,000	0,000	49,997	0,000	0,181	0,0
5138,075	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5139,025	50,000	0,000	0,000	49,997	0,000	0,172	0,0
5140,071	50,000	0,000	0,000	49,984	0,000	0,209	0,0
5141,020	50,000	0,000	0,000	49,981	0,000	0,147	0,0
5142,065	50,000	0,000	0,000	50,006	0,000	0,212	0,0
5143,016	50,000	0,000	0,000	49,987	0,000	0,209	0,0
5144,060	50,000	0,000	0,000	50,000	0,000	0,209	0,0
5145,010	50,000	0,000	0,000	50,006	0,000	0,184	0,0
5146,056	50,000	0,000	0,000	49,997	0,000	0,184	0,0
5147,005	50,000	0,000	0,000	50,006	0,000	0,234	0,0
5148,051	50,000	0,000	0,000	49,981	0,000	0,178	0,0
5149,001	50,000	0,000	0,000	49,997	0,000	0,203	0,0
5150,045	50,000	0,000	0,000	49,984	0,000	0,178	0,0
5151,091	50,000	0,000	0,000	50,000	0,000	0,203	0,0
5152,040	50,000	0,000	0,000	50,003	0,000	0,212	0,0
5153,085	50,000	0,000	0,000	49,991	0,000	0,212	0,0
5154,035	50,000	0,000	0,000	49,997	0,000	0,178	0,0
5155,081	50,000	0,000	0,000	50,006	0,000	0,200	0,0
5156,030	50,000	0,000	0,000	49,997	0,000	0,206	0,0
5157,075	50,000	0,000	0,000	49,991	0,000	0,203	0,0
5158,025	50,000	0,000	0,000	49,994	0,000	0,209	0,0
5159,070	50,000	0,000	0,000	49,997	0,000	0,219	0,0
5160,021	50,000	0,000	0,000	50,000	0,000	0,187	0,0
5161,065	50,000	0,000	0,000	49,991	0,000	0,175	0,0
5162,015	50,000	0,000	0,000	50,006	0,000	0,212	0,0
5163,060	50,000	0,000	0,000	50,009	0,000	0,194	0,0
5164,010	50,000	0,000	0,000	49,994	0,000	0,200	0,0
5165,056	50,000	0,000	0,000	50,000	0,000	0,172	0,0
5166,005	50,000	0,000	0,000	49,997	0,000	0,172	0,0
5167,051	50,000	0,000	0,000	49,994	0,000	0,184	0,0
5168,001	50,000	0,000	0,000	49,997	0,000	0,197	0,0
5169,046	50,000	0,000	0,000	50,000	0,000	0,200	0,0
5170,090	50,000	0,000	0,000	49,991	0,000	0,209	0,0
5171,040	50,000	0,000	0,000	49,978	0,000	0,187	0,0
5172,085	50,000	0,000	0,000	49,991	0,000	0,209	0,0
5173,036	50,000	0,000	0,000	49,987	0,000	0,237	0,0
5174,080	50,000	0,000	0,000	50,000	0,000	0,209	0,0
5175,030	50,000	0,000	0,000	49,997	0,000	0,209	0,0
5176,075	50,000	0,000	0,000	50,009	0,000	0,194	0,0
5177,025	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5178,071	50,000	0,000	0,000	49,997	0,000	0,203	0,0
5179,020	50,000	0,000	0,000	50,003	0,000	0,194	0,0
5180,065	50,000	0,000	0,000	50,016	0,000	0,209	0,0
5181,015	50,000	0,000	0,000	50,000	0,000	0,212	0,0
5182,060	50,000	0,000	0,000	50,003	0,000	0,219	0,0
5183,010	50,000	0,000	0,000	50,003	0,000	0,200	0,0
5184,056	50,000	0,000	0,000	49,975	0,000	0,219	0,0
5185,005	50,000	0,000	0,000	50,000	0,000	0,203	0,0
5186,050	50,000	0,000	0,000	49,987	0,000	0,194	0,0
5187,000	50,000	0,000	0,000	49,994	0,000	0,209	0,0
5188,046	50,000	0,000	0,000	49,991	0,000	0,200	0,0
5189,090	50,000	0,000	0,000	49,991	0,000	0,194	0,0
5190,041	50,000	0,000	0,000	49,994	0,000	0,206	0,0
5191,086	50,000	0,000	0,000	50,009	0,000	0,222	0,0
5192,035	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5193,080	50,000	0,000	0,000	50,000	0,000	0,222	0,0
5194,031	50,000	0,000	0,000	50,003	0,000	0,191	0,0
5195,075	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5196,025	50,000	0,000	0,000	49,997	0,000	0,159	0,0
5197,070	50,000	0,000	0,000	50,000	0,000	0,187	0,0
5198,020	50,000	0,000	0,000	49,991	0,000	0,194	0,0
5199,066	50,000	0,000	0,000	49,997	0,000	0,206	0,0
5200,016	50,000	0,000	0,000	49,994	0,000	0,181	0,0
5201,060	50,000	0,000	0,000	49,984	0,000	0,203	0,0
5202,010	50,000	0,000	0,000	49,997	0,000	0,175	0,0
5203,056	50,000	0,000	0,000	49,991	0,000	0,222	0,0
5204,005	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5205,050	50,000	0,000	0,000	49,991	0,000	0,206	0,0
5206,000	50,000	0,000	0,000	49,984	0,000	0,203	0,0
5207,045	50,000	0,000	0,000	49,991	0,000	0,212	0,0
5208,090	50,000	0,000	0,000	49,991	0,000	0,219	0,0
5209,041	50,000	0,000	0,000	49,994	0,000	0,200	0,0
5210,085	50,000	0,000	0,000	50,000	0,000	0,200	0,0
5211,035	50,000	0,000	0,000	50,000	0,000	0,181	0,0
5212,080	50,000	0,000	0,000	49,994	0,000	0,200	0,0
5213,031	50,000	0,000	0,000	49,972	0,000	0,203	0,0
5214,075	50,000	0,000	0,000	49,987	0,000	0,191	0,0
5215,025	50,000	0,000	0,000	49,981	0,000	0,206	0,0
5216,071	50,000	0,000	0,000	50,009	0,000	0,197	0,0
5217,020	50,000	0,000	0,000	49,994	0,000	0,209	0,0
5218,066	50,000	0,000	0,000	49,997	0,000	0,212	0,0
5219,015	50,000	0,000	0,000	50,003	0,000	0,216	0,0
5220,061	50,000	0,000	0,000	50,009	0,000	0,194	0,0
5221,010	50,000	0,000	0,000	50,000	0,000	0,197	0,0
5222,056	50,000	0,000	0,000	49,997	0,000	0,206	0,0
5223,005	50,000	0,000	0,000	49,972	0,000	0,203	0,0
5224,051	50,000	0,000	0,000	49,991	0,000	0,194	0,0
5225,000	50,000	0,000	0,000	50,006	0,000	0,216	0,0
5226,045	50,000	0,000	0,000	50,003	0,000	0,178	0,0
5227,091	50,000	0,000	0,000	49,997	0,000	0,184	0,0
5228,040	50,000	0,000	0,000	49,991	0,000	0,200	0,0
5229,086	50,000	0,000	0,000	49,991	0,000	0,203	0,0
5230,035	50,000	0,000	0,000	49,997	0,000	0,187	0,0
5231,080	50,000	0,000	0,000	49,987	0,000	0,191	0,0
5232,031	50,000	0,000	0,000	50,003	0,000	0,228	0,0
5233,075	50,000	0,000	0,000	49,997	0,000	0,197	0,0
5234,025	50,000	0,000	0,000	50,003	0,000	0,212	0,0
5235,070	50,000	0,000	0,000	49,991	0,000	0,200	0,0
5236,020	50,000	0,000	0,000	49,975	0,000	0,219	0,0
5237,065	50,000	0,000	0,000	49,991	0,000	0,197	0,0
5238,015	50,000	0,000	0,000	49,981	0,000	0,206	0,0
5239,060	50,000	0,000	0,000	49,972	0,000	0,206	0,0
5240,010	50,000	0,000	0,000	50,000	0,000	0,197	0,0
5241,056	50,000	0,000	0,000	49,978	0,000	0,187	0,0
5242,006	50,000	0,000	0,000	49,987	0,000	0,159	0,0
5243,051	50,000	0,000	0,000	50,016	0,000	0,163	0,0
5244,001	50,000	0,000	0,000	50,006	0,000	0,206	0,0
5245,045	50,000	0,000	0,000	49,981	0,000	0,194	0,0
5246,091	50,000	0,000	0,000	49,991	0,000	0,219	0,0
5247,041	50,000	0,000	0,000	50,006	0,000	0,187	0,0
5248,085	50,000	0,000	0,000	50,006	0,000	0,194	0,0
5249,035	50,000	0,000	0,000	50,006	0,000	0,181	0,0
5250,080	50,000	0,000	0,000	49,994	0,000	0,212	0,0
5251,031	50,000	0,000	0,000	50,006	0,000	0,187	0,0
5252,076	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5253,025	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5254,070	50,000	0,000	0,000	50,013	0,000	0,181	0,0
5255,020	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5256,065	50,000	0,000	0,000	49,991	0,000	0,172	0,0
5257,015	50,000	0,000	0,000	49,984	0,000	0,222	0,0
5258,060	50,000	0,000	0,000	49,994	0,000	0,184	0,0
5259,010	50,000	0,000	0,000	50,013	0,000	0,197	0,0
5260,056	50,000	0,000	0,000	50,003	0,000	0,228	0,0
5261,005	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5262,051	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5263,000	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5264,045	50,000	0,000	0,000	49,997	0,000	0,203	0,0
5265,091	50,000	0,000	0,000	49,994	0,000	0,178	0,0
5266,040	50,000	0,000	0,000	49,987	0,000	0,191	0,0
5267,085	50,000	0,000	0,000	50,000	0,000	0,200	0,0
5268,035	50,000	0,000	0,000	49,978	0,000	0,209	0,0
5269,080	50,000	0,000	0,000	49,994	0,000	0,159	0,0
5270,031	50,000	0,000	0,000	49,994	0,000	0,181	0,0
5271,075	50,000	0,000	0,000	49,987	0,000	0,187	0,0
5272,025	50,000	0,000	0,000	49,994	0,000	0,209	0,0
5273,070	50,000	0,000	0,000	49,997	0,000	0,212	0,0
5274,020	50,000	0,000	0,000	50,003	0,000	0,212	0,0
5275,065	50,000	0,000	0,000	49,997	0,000	0,228	0,0
5276,015	50,000	0,000	0,000	49,997	0,000	0,219	0,0
5277,060	50,000	0,000	0,000	49,991	0,000	0,194	0,0
5278,010	50,000	0,000	0,000	49,987	0,000	0,219	0,0
5279,056	50,000	0,000	0,000	49,991	0,000	0,184	0,0
5280,005	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5281,051	50,000	0,000	0,000	49,997	0,000	0,206	0,0
5282,001	50,000	0,000	0,000	49,987	0,000	0,194	0,0
5283,045	50,000	0,000	0,000	49,981	0,000	0,191	0,0
5284,090	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5285,040	50,000	0,000	0,000	49,997	0,000	0,200	0,0
5286,085	50,000	0,000	0,000	49,984	0,000	0,219	0,0
5287,035	50,000	0,000	0,000	50,003	0,000	0,206	0,0
5288,080	50,000	0,000	0,000	50,006	0,000	0,206	0,0
5289,031	50,000	0,000	0,000	50,009	0,000	0,216	0,0
5290,075	50,000	0,000	0,000	50,003	0,000	0,206	0,0
5291,025	50,000	0,000	0,000	49,994	0,000	0,197	0,0
5292,071	50,000	0,000	0,000	50,006	0,000	0,178	0,0
5293,020	50,000	0,000	0,000	49,994	0,000	0,209	0,0
5294,065	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5295,015	50,000	0,000	0,000	50,009	0,000	0,200	0,0
5296,060	50,000	0,000	0,000	49,991	0,000	0,228	0,0
5297,010	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5298,056	50,000	0,000	0,000	49,987	0,000	0,206	0,0
5299,005	50,000	0,000	0,000	50,000	0,000	0,187	0,0
5300,050	50,000	0,000	0,000	50,006	0,000	0,187	0,0
5301,000	50,000	0,000	0,000	49,987	0,000	0,169	0,0
5302,045	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5303,090	50,000	0,000	0,000	50,003	0,000	0,219	0,0
5304,040	50,000	0,000	0,000	50,003	0,000	0,197	0,0
5305,086	50,000	0,000	0,000	49,991	0,000	0,197	0,0
5306,035	50,000	0,000	0,000	49,987	0,000	0,200	0,0
5307,080	50,000	0,000	0,000	49,997	0,000	0,181	0,0
5308,030	50,000	0,000	0,000	49,978	0,000	0,203	0,0
5309,076	50,000	0,000	0,000	49,984	0,000	0,191	0,0
5310,025	50,000	0,000	0,000	49,984	0,000	0,181	0,0
5311,071	50,000	0,000	0,000	50,000	0,000	0,197	0,0
5312,020	50,000	0,000	0,000	49,991	0,000	0,203	0,0
5313,065	50,000	0,000	0,000	50,009	0,000	0,200	0,0
5314,015	50,000	0,000	0,000	50,006	0,000	0,169	0,0
5315,060	50,000	0,000	0,000	49,981	0,000	0,228	0,0
5316,010	50,000	0,000	0,000	49,987	0,000	0,191	0,0
5317,056	50,000	0,000	0,000	49,994	0,000	0,219	0,0
5318,005	50,000	0,000	0,000	50,006	0,000	0,231	0,0
5319,051	50,000	0,000	0,000	50,006	0,000	0,203	0,0
5320,000	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5321,045	50,000	0,000	0,000	49,975	0,000	0,206	0,0
5322,091	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5323,040	50,000	0,000	0,000	50,003	0,000	0,191	0,0
5324,085	50,000	0,000	0,000	49,997	0,000	0,244	0,0
5325,035	50,000	0,000	0,000	49,987	0,000	0,187	0,0
5326,080	50,000	0,000	0,000	50,003	0,000	0,206	0,0
5327,030	50,000	0,000	0,000	50,000	0,000	0,234	0,0
5328,076	50,000	0,000	0,000	50,006	0,000	0,191	0,0
5329,025	50,000	0,000	0,000	50,006	0,000	0,181	0,0
5330,070	50,000	0,000	0,000	49,984	0,000	0,203	0,0
5331,020	50,000	0,000	0,000	49,991	0,000	0,203	0,0
5332,065	50,000	0,000	0,000	50,000	0,000	0,191	0,0
5333,015	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5334,060	50,000	0,000	0,000	50,006	0,000	0,184	0,0
5335,010	50,000	0,000	0,000	50,000	0,000	0,191	0,0
5336,055	50,000	0,000	0,000	49,981	0,000	0,219	0,0
5337,005	50,000	0,000	0,000	49,994	0,000	0,219	0,0
5338,051	50,000	0,000	0,000	49,981	0,000	0,178	0,0
5339,000	50,000	0,000	0,000	50,000	0,000	0,216	0,0
5340,045	50,000	0,000	0,000	49,987	0,000	0,200	0,0
5341,090	50,000	0,000	0,000	50,009	0,000	0,200	0,0
5342,040	50,000	0,000	0,000	49,987	0,000	0,234	0,0
5343,085	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5344,035	50,000	0,000	0,000	50,000	0,000	0,191	0,0
5345,080	50,000	0,000	0,000	49,994	0,000	0,206	0,0
5346,031	50,000	0,000	0,000	49,997	0,000	0,191	0,0
5347,076	50,000	0,000	0,000	50,003	0,000	0,225	0,0
5348,025	50,000	0,000	0,000	49,997	0,000	0,219	0,0
5349,070	50,000	0,000	0,000	49,987	0,000	0,200	0,0
5350,020	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5351,065	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5352,015	50,000	0,000	0,000	49,981	0,000	0,194	0,0
5353,060	50,000	0,000	0,000	50,006	0,000	0,169	0,0
5354,010	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5355,056	50,000	0,000	0,000	49,987	0,000	0,181	0,0
5356,005	50,000	0,000	0,000	49,981	0,000	0,156	0,0
5357,050	50,000	0,000	0,000	50,003	0,000	0,197	0,0
5358,000	50,000	0,000	0,000	49,994	0,000	0,194	0,0
5359,045	50,000	0,000	0,000	50,000	0,000	0,194	0,0
5360,090	50,000	0,000	0,000	49,978	0,000	0,216	0,0
5361,040	50,000	0,000	0,000	50,003	0,000	0,187	0,0
5362,085	50,000	0,000	0,000	50,006	0,000	0,200	0,0
5363,036	50,000	0,000	0,000	49,981	0,000	0,194	0,0
5364,080	50,000	0,000	0,000	49,987	0,000	0,206	0,0
5365,030	50,000	0,000	0,000	49,987	0,000	0,206	0,0
5366,075	50,000	0,000	0,000	49,969	0,000	0,175	0,0
5367,025	50,000	0,000	0,000	49,994	0,000	0,206	0,0
5368,071	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5369,020	50,000	0,000	0,000	49,997	0,000	0,197	0,0
5370,065	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5371,015	50,000	0,000	0,000	49,984	0,000	0,181	0,0
5372,060	50,000	0,000	0,000	50,003	0,000	0,225	0,0
5373,010	50,000	0,000	0,000	49,994	0,000	0,169	0,0
5374,056	50,000	0,000	0,000	50,006	0,000	0,178	0,0
5375,005	50,000	0,000	0,000	49,972	0,000	0,187	0,0
5376,050	50,000	0,000	0,000	49,994	0,000	0,178	0,0
5377,001	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5378,045	50,000	0,000	0,000	50,000	0,000	0,184	0,0
5379,090	50,000	0,000	0,000	50,006	0,000	0,184	0,0
5380,041	50,000	0,000	0,000	49,997	0,000	0,197	0,0
5381,085	50,000	0,000	0,000	49,975	0,000	0,187	0,0
5382,035	50,000	0,000	0,000	49,991	0,000	0,191	0,0
5383,080	50,000	0,000	0,000	50,000	0,000	0,203	0,0
5384,030	50,000	0,000	0,000	50,000	0,000	0,187	0,0
5385,075	50,000	0,000	0,000	49,991	0,000	0,222	0,0
5386,025	50,000	0,000	0,000	49,991	0,000	0,206	0,0
5387,070	50,000	0,000	0,000	50,003	0,000	0,184	0,0
5388,021	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5389,065	50,000	0,000	0,000	49,984	0,000	0,247	0,0
5390,015	50,000	0,000	0,000	50,003	0,000	0,172	0,0
5391,060	50,000	0,000	0,000	49,997	0,000	0,191	0,0
5392,010	50,000	0,000	0,000	49,991	0,000	0,231	0,0
5393,055	50,000	0,000	0,000	49,987	0,000	0,203	0,0
5394,005	50,000	0,000	0,000	50,006	0,000	0,200	0,0
5395,050	50,000	0,000	0,000	49,991	0,000	0,175	0,0
5396,001	50,000	0,000	0,000	50,000	0,000	0,206	0,0
5397,045	50,000	0,000	0,000	50,016	0,000	0,212	0,0
5398,090	50,000	0,000	0,000	49,997	0,000	0,200	0,0
5399,040	50,000	0,000	0,000	50,006	0,000	0,212	0,0
5400,085	50,000	0,000	0,000	49,984	0,000	0,191	0,0
5401,036	50,000	0,000	0,000	49,991	0,000	0,178	0,0
5402,081	50,000	0,000	0,000	49,984	0,000	0,181	0,0
5403,031	50,000	0,000	0,000	50,006	0,000	0,191	0,0
5404,075	50,000	0,000	0,000	49,987	0,000	0,181	0,0
5405,025	50,000	0,000	0,000	49,981	0,000	0,216	0,0
5406,070	50,000	0,000	0,000	49,997	0,000	0,191	0,0
5407,021	50,000	0,000	0,000	49,975	0,000	0,206	0,0
5408,066	50,000	0,000	0,000	49,994	0,000	0,175	0,0
5409,015	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5410,060	50,000	0,000	0,000	50,009	0,000	0,181	0,0
5411,010	50,000	0,000	0,000	49,984	0,000	0,225	0,0
5412,055	50,000	0,000	0,000	50,009	0,000	0,197	0,0
5413,006	50,000	0,000	0,000	49,978	0,000	0,175	0,0
5414,050	50,000	0,000	0,000	49,997	0,000	0,212	0,0
5415,000	50,000	0,000	0,000	49,991	0,000	0,184	0,0
5416,045	50,000	0,000	0,000	49,994	0,000	0,178	0,0
5417,090	50,000	0,000	0,000	49,994	0,000	0,172	0,0
5418,040	50,000	0,000	0,000	49,981	0,000	0,194	0,0
5419,085	50,000	0,000	0,000	49,994	0,000	0,209	0,0
5420,036	50,000	0,000	0,000	50,003	0,000	0,169	0,0
5421,081	50,000	0,000	0,000	49,991	0,000	0,225	0,0
5422,030	50,000	0,000	0,000	50,003	0,000	0,184	0,0
5423,075	50,000	0,000	0,000	49,972	0,000	0,191	0,0
5424,025	50,000	0,000	0,000	50,003	0,000	0,194	0,0
5425,071	50,000	0,000	0,000	50,006	0,000	0,209	0,0
5426,020	50,000	0,000	0,000	49,994	0,000	0,212	0,0
5427,065	50,000	0,000	0,000	49,987	0,000	0,175	0,0
5428,015	50,000	0,000	0,000	49,987	0,000	0,216	0,0
5429,060	50,000	0,000	0,000	50,000	0,000	0,187	0,0
5430,010	50,000	0,000	0,000	50,006	0,000	0,231	0,0
5431,055	50,000	0,000	0,000	49,984	0,000	0,219	0,0
5432,005	50,000	0,000	0,000	49,997	0,000	0,203	0,0
5433,050	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5434,000	50,000	0,000	0,000	50,003	0,000	0,200	0,0
5435,045	50,000	0,000	0,000	49,991	0,000	0,216	0,0
5436,090	50,000	0,000	0,000	49,994	0,000	0,169	0,0
5437,041	50,000	0,000	0,000	49,984	0,000	0,181	0,0
5438,085	50,000	0,000	0,000	49,994	0,000	0,187	0,0
5439,036	50,000	0,000	0,000	49,997	0,000	0,234	0,0
5440,080	50,000	0,000	0,000	49,987	0,000	0,197	0,0
5441,030	50,000	0,000	0,000	49,994	0,000	0,203	0,0
5442,076	50,000	0,000	0,000	49,984	0,000	0,175	0,0
5443,025	50,000	0,000	0,000	50,006	0,000	0,175	0,0
5444,070	50,000	0,000	0,000	50,006	0,000	0,197	0,0
5445,020	50,000	0,000	0,000	49,987	0,000	0,175	0,0
5446,065	50,000	0,000	0,000	49,987	0,000	0,212	0,0
5447,015	50,000	0,000	0,000	49,994	0,000	0,191	0,0
5448,060	50,000	0,000	0,000	49,987	0,000	0,212	0,0
5449,010	50,000	0,000	0,000	49,991	0,000	0,209	0,0
5450,056	50,000	0,000	0,000	49,994	0,000	0,197	0,0
5451,005	50,000	0,000	0,000	50,003	0,000	0,209	0,0
5452,050	50,000	0,000	0,000	49,991	0,000	0,191	0,0
5453,000	50,000	0,000	0,000	49,987	0,000	0,209	0,0
5454,045	50,000	0,000	0,000	50,009	0,000	0,225	0,0
5455,090	50,000	0,000	0,000	50,006	0,000	0,200	0,0
5456,041	50,000	0,000	0,000	50,000	0,000	0,159	0,0
5457,085	50,000	0,000	0,000	49,997	0,000	0,184	0,0
5458,035	50,000	0,000	0,000	50,003	0,000	0,191	0,0
5459,081	50,000	0,000	0,000	50,006	0,000	0,222	0,0
